,schedule_date,schedule_season,schedule_week,team,score,opponent_score,opponent_team,team_favorite_id,spread_favorite,over_under_line,margin,home_team,id
1311,2015-09-21,2015,2,NYJ,20.0,7.0,IND,IND,-6.0,46.0,13.0,IND,NYJ2015-09-21
1312,2015-09-24,2015,3,NYG,32.0,21.0,WAS,NYG,-3.0,45.0,11.0,NYG,NYG2015-09-24
1312,2015-09-24,2015,3,WAS,21.0,32.0,NYG,NYG,-3.0,45.0,-11.0,NYG,WAS2015-09-24
1313,2015-09-27,2015,3,ARI,47.0,7.0,SF,ARI,-7.0,45.0,40.0,ARI,ARI2015-09-27
1317,2015-09-27,2015,3,ATL,39.0,28.0,DAL,PICK,0.0,43.5,11.0,DAL,ATL2015-09-27
1314,2015-09-27,2015,3,BAL,24.0,28.0,CIN,BAL,-1.5,45.5,-4.0,BAL,BAL2015-09-27
1320,2015-09-27,2015,3,BUF,41.0,14.0,MIA,MIA,-1.0,43.5,27.0,MIA,BUF2015-09-27
1315,2015-09-27,2015,3,CAR,27.0,22.0,NO,CAR,-9.5,43.0,5.0,CAR,CAR2015-09-27
1324,2015-09-27,2015,3,CHI,0.0,26.0,SEA,SEA,-16.5,43.5,-26.0,SEA,CHI2015-09-27
1314,2015-09-27,2015,3,CIN,28.0,24.0,BAL,BAL,-1.5,45.5,4.0,BAL,CIN2015-09-27
1316,2015-09-27,2015,3,CLE,20.0,27.0,OAK,CLE,-3.5,44.0,-7.0,CLE,CLE2015-09-27
1317,2015-09-27,2015,3,DAL,28.0,39.0,ATL,PICK,0.0,43.5,-11.0,DAL,DAL2015-09-27
1318,2015-09-27,2015,3,DEN,24.0,12.0,DET,DEN,-3.0,45.0,12.0,DET,DEN2015-09-27
1318,2015-09-27,2015,3,DET,12.0,24.0,DEN,DEN,-3.0,45.0,-12.0,DET,DET2015-09-27
1319,2015-09-27,2015,3,HOU,19.0,9.0,TB,HOU,-6.0,41.0,10.0,HOU,HOU2015-09-27
1326,2015-09-27,2015,3,IND,35.0,33.0,TEN,IND,-3.5,46.5,2.0,TEN,IND2015-09-27
1322,2015-09-27,2015,3,JAX,17.0,51.0,NE,NE,-14.0,49.0,-34.0,NE,JAX2015-09-27
1321,2015-09-27,2015,3,LAC,14.0,31.0,MIN,MIN,-2.0,45.5,-17.0,MIN,LAC2015-09-27
1325,2015-09-27,2015,3,LAR,6.0,12.0,PIT,LAR,-1.0,48.5,-6.0,LAR,LAR2015-09-27
1320,2015-09-27,2015,3,MIA,14.0,41.0,BUF,MIA,-1.0,43.5,-27.0,MIA,MIA2015-09-27
1321,2015-09-27,2015,3,MIN,31.0,14.0,LAC,MIN,-2.0,45.5,17.0,MIN,MIN2015-09-27
1322,2015-09-27,2015,3,NE,51.0,17.0,JAX,NE,-14.0,49.0,34.0,NE,NE2015-09-27
1315,2015-09-27,2015,3,NO,22.0,27.0,CAR,CAR,-9.5,43.0,-5.0,CAR,NO2015-09-27
1323,2015-09-27,2015,3,NYJ,17.0,24.0,PHI,NYJ,-3.0,47.0,-7.0,NYJ,NYJ2015-09-27
1316,2015-09-27,2015,3,OAK,27.0,20.0,CLE,CLE,-3.5,44.0,7.0,CLE,OAK2015-09-27
1323,2015-09-27,2015,3,PHI,24.0,17.0,NYJ,NYJ,-3.0,47.0,7.0,NYJ,PHI2015-09-27
1325,2015-09-27,2015,3,PIT,12.0,6.0,LAR,LAR,-1.0,48.5,6.0,LAR,PIT2015-09-27
1324,2015-09-27,2015,3,SEA,26.0,0.0,CHI,SEA,-16.5,43.5,26.0,SEA,SEA2015-09-27
1313,2015-09-27,2015,3,SF,7.0,47.0,ARI,ARI,-7.0,45.0,-40.0,ARI,SF2015-09-27
1319,2015-09-27,2015,3,TB,9.0,19.0,HOU,HOU,-6.0,41.0,-10.0,HOU,TB2015-09-27
1326,2015-09-27,2015,3,TEN,33.0,35.0,IND,IND,-3.5,46.5,-2.0,TEN,TEN2015-09-27
1327,2015-09-28,2015,3,GB,38.0,28.0,KC,GB,-5.5,47.5,10.0,GB,GB2015-09-28
1327,2015-09-28,2015,3,KC,28.0,38.0,GB,GB,-5.5,47.5,-10.0,GB,KC2015-09-28
1328,2015-10-01,2015,4,BAL,23.0,20.0,PIT,BAL,-3.0,44.0,3.0,PIT,BAL2015-10-01
1328,2015-10-01,2015,4,PIT,20.0,23.0,BAL,BAL,-3.0,44.0,-3.0,PIT,PIT2015-10-01
1329,2015-10-04,2015,4,ARI,22.0,24.0,LAR,ARI,-7.0,43.5,-2.0,ARI,ARI2015-10-04
1330,2015-10-04,2015,4,ATL,48.0,21.0,HOU,ATL,-4.5,47.5,27.0,ATL,ATL2015-10-04
1331,2015-10-04,2015,4,BUF,10.0,24.0,NYG,BUF,-6.0,46.5,-14.0,BUF,BUF2015-10-04
1340,2015-10-04,2015,4,CAR,37.0,23.0,TB,CAR,-3.0,40.5,14.0,TB,CAR2015-10-04
1332,2015-10-04,2015,4,CHI,22.0,20.0,OAK,LVR,-3.0,44.5,2.0,CHI,CHI2015-10-04
1333,2015-10-04,2015,4,CIN,36.0,21.0,KC,CIN,-3.5,45.0,15.0,CIN,CIN2015-10-04
1338,2015-10-04,2015,4,CLE,27.0,30.0,LAC,LAC,-5.0,44.5,-3.0,LAC,CLE2015-10-04
1337,2015-10-04,2015,4,DAL,20.0,26.0,NO,NO,-3.0,48.5,-6.0,NO,DAL2015-10-04
1334,2015-10-04,2015,4,DEN,23.0,20.0,MIN,DEN,-7.0,43.5,3.0,DEN,DEN2015-10-04
1339,2015-10-04,2015,4,GB,17.0,3.0,SF,GB,-7.5,48.0,14.0,SF,GB2015-10-04
1330,2015-10-04,2015,4,HOU,21.0,48.0,ATL,ATL,-4.5,47.5,-27.0,ATL,HOU2015-10-04
1335,2015-10-04,2015,4,IND,16.0,13.0,JAX,IND,-4.0,43.5,3.0,IND,IND2015-10-04
1335,2015-10-04,2015,4,JAX,13.0,16.0,IND,IND,-4.0,43.5,-3.0,IND,JAX2015-10-04
1333,2015-10-04,2015,4,KC,21.0,36.0,CIN,CIN,-3.5,45.0,-15.0,CIN,KC2015-10-04
1338,2015-10-04,2015,4,LAC,30.0,27.0,CLE,LAC,-5.0,44.5,3.0,LAC,LAC2015-10-04
1329,2015-10-04,2015,4,LAR,24.0,22.0,ARI,ARI,-7.0,43.5,2.0,ARI,LAR2015-10-04
1336,2015-10-04,2015,4,MIA,14.0,27.0,NYJ,NYJ,-2.5,42.5,-13.0,MIA,MIA2015-10-04
1334,2015-10-04,2015,4,MIN,20.0,23.0,DEN,DEN,-7.0,43.5,-3.0,DEN,MIN2015-10-04
1337,2015-10-04,2015,4,NO,26.0,20.0,DAL,NO,-3.0,48.5,6.0,NO,NO2015-10-04
1331,2015-10-04,2015,4,NYG,24.0,10.0,BUF,BUF,-6.0,46.5,14.0,BUF,NYG2015-10-04
1336,2015-10-04,2015,4,NYJ,27.0,14.0,MIA,NYJ,-2.5,42.5,13.0,MIA,NYJ2015-10-04
1332,2015-10-04,2015,4,OAK,20.0,22.0,CHI,LVR,-3.0,44.5,-2.0,CHI,OAK2015-10-04
1341,2015-10-04,2015,4,PHI,20.0,23.0,WAS,PHI,-3.0,45.5,-3.0,WAS,PHI2015-10-04
1339,2015-10-04,2015,4,SF,3.0,17.0,GB,GB,-7.5,48.0,-14.0,SF,SF2015-10-04
1340,2015-10-04,2015,4,TB,23.0,37.0,CAR,CAR,-3.0,40.5,-14.0,TB,TB2015-10-04
1341,2015-10-04,2015,4,WAS,23.0,20.0,PHI,PHI,-3.0,45.5,3.0,WAS,WAS2015-10-04
1342,2015-10-05,2015,4,DET,10.0,13.0,SEA,SEA,-10.0,43.0,-3.0,SEA,DET2015-10-05
1342,2015-10-05,2015,4,SEA,13.0,10.0,DET,SEA,-10.0,43.0,3.0,SEA,SEA2015-10-05
1343,2015-10-08,2015,5,HOU,20.0,27.0,IND,HOU,-5.0,41.0,-7.0,HOU,HOU2015-10-08
1343,2015-10-08,2015,5,IND,27.0,20.0,HOU,HOU,-5.0,41.0,7.0,HOU,IND2015-10-08
1348,2015-10-11,2015,5,ARI,42.0,17.0,DET,ARI,-4.5,46.0,25.0,DET,ARI2015-10-11
1344,2015-10-11,2015,5,ATL,25.0,19.0,WAS,ATL,-7.0,48.5,6.0,ATL,ATL2015-10-11
1345,2015-10-11,2015,5,BAL,30.0,33.0,CLE,BAL,-6.5,43.0,-3.0,BAL,BAL2015-10-11
1355,2015-10-11,2015,5,BUF,14.0,13.0,TEN,BUF,-1.0,43.0,1.0,TEN,BUF2015-10-11
1350,2015-10-11,2015,5,CHI,18.0,17.0,KC,KC,-9.5,44.5,1.0,KC,CHI2015-10-11
1346,2015-10-11,2015,5,CIN,27.0,24.0,SEA,CIN,-3.0,44.5,3.0,CIN,CIN2015-10-11
1345,2015-10-11,2015,5,CLE,33.0,30.0,BAL,BAL,-6.5,43.0,3.0,BAL,CLE2015-10-11
1347,2015-10-11,2015,5,DAL,6.0,30.0,NE,NE,-8.5,50.5,-24.0,DAL,DAL2015-10-11
1352,2015-10-11,2015,5,DEN,16.0,10.0,OAK,DEN,-5.5,45.0,6.0,OAK,DEN2015-10-11
1348,2015-10-11,2015,5,DET,17.0,42.0,ARI,ARI,-4.5,46.0,-25.0,DET,DET2015-10-11
1349,2015-10-11,2015,5,GB,24.0,10.0,LAR,GB,-9.0,46.0,14.0,GB,GB2015-10-11
1354,2015-10-11,2015,5,JAX,31.0,38.0,TB,TB,-1.0,41.5,-7.0,TB,JAX2015-10-11
1350,2015-10-11,2015,5,KC,17.0,18.0,CHI,KC,-9.5,44.5,-1.0,KC,KC2015-10-11
1349,2015-10-11,2015,5,LAR,10.0,24.0,GB,GB,-9.0,46.0,-14.0,GB,LAR2015-10-11
1347,2015-10-11,2015,5,NE,30.0,6.0,DAL,NE,-8.5,50.5,24.0,DAL,NE2015-10-11
1353,2015-10-11,2015,5,NO,17.0,39.0,PHI,PHI,-6.5,49.5,-22.0,PHI,NO2015-10-11
1351,2015-10-11,2015,5,NYG,30.0,27.0,SF,NYG,-7.5,44.0,3.0,NYG,NYG2015-10-11
1352,2015-10-11,2015,5,OAK,10.0,16.0,DEN,DEN,-5.5,45.0,-6.0,OAK,OAK2015-10-11
1353,2015-10-11,2015,5,PHI,39.0,17.0,NO,PHI,-6.5,49.5,22.0,PHI,PHI2015-10-11
1346,2015-10-11,2015,5,SEA,24.0,27.0,CIN,CIN,-3.0,44.5,-3.0,CIN,SEA2015-10-11
1351,2015-10-11,2015,5,SF,27.0,30.0,NYG,NYG,-7.5,44.0,-3.0,NYG,SF2015-10-11
1354,2015-10-11,2015,5,TB,38.0,31.0,JAX,TB,-1.0,41.5,7.0,TB,TB2015-10-11
1355,2015-10-11,2015,5,TEN,13.0,14.0,BUF,BUF,-1.0,43.0,-1.0,TEN,TEN2015-10-11
1344,2015-10-11,2015,5,WAS,19.0,25.0,ATL,ATL,-7.0,48.5,-6.0,ATL,WAS2015-10-11
1356,2015-10-12,2015,5,LAC,20.0,24.0,PIT,LAC,-4.0,45.5,-4.0,LAC,LAC2015-10-12
1356,2015-10-12,2015,5,PIT,24.0,20.0,LAC,LAC,-4.0,45.5,4.0,LAC,PIT2015-10-12
1357,2015-10-15,2015,6,ATL,21.0,31.0,NO,ATL,-3.0,52.5,-10.0,NO,ATL2015-10-15
1357,2015-10-15,2015,6,NO,31.0,21.0,ATL,ATL,-3.0,52.5,10.0,NO,NO2015-10-15
1366,2015-10-18,2015,6,ARI,13.0,25.0,PIT,ARI,-5.5,45.0,-12.0,PIT,ARI2015-10-18
1367,2015-10-18,2015,6,BAL,20.0,25.0,SF,BAL,-2.5,43.5,-5.0,SF,BAL2015-10-18
1358,2015-10-18,2015,6,BUF,21.0,34.0,CIN,CIN,-3.0,42.0,-13.0,BUF,BUF2015-10-18
1368,2015-10-18,2015,6,CAR,27.0,23.0,SEA,SEA,-7.0,41.0,4.0,SEA,CAR2015-10-18
1360,2015-10-18,2015,6,CHI,34.0,37.0,DET,DET,-3.5,45.5,-3.0,DET,CHI2015-10-18
1358,2015-10-18,2015,6,CIN,34.0,21.0,BUF,CIN,-3.0,42.0,13.0,BUF,CIN2015-10-18
1359,2015-10-18,2015,6,CLE,23.0,26.0,DEN,DEN,-3.5,42.0,-3.0,CLE,CLE2015-10-18
1359,2015-10-18,2015,6,DEN,26.0,23.0,CLE,DEN,-3.5,42.0,3.0,CLE,DEN2015-10-18
1360,2015-10-18,2015,6,DET,37.0,34.0,CHI,DET,-3.5,45.5,3.0,DET,DET2015-10-18
1361,2015-10-18,2015,6,GB,27.0,20.0,LAC,GB,-10.5,50.5,7.0,GB,GB2015-10-18
1363,2015-10-18,2015,6,HOU,31.0,20.0,JAX,JAX,-3.0,43.0,11.0,JAX,HOU2015-10-18
1362,2015-10-18,2015,6,IND,27.0,34.0,NE,NE,-9.0,54.0,-7.0,IND,IND2015-10-18
1363,2015-10-18,2015,6,JAX,20.0,31.0,HOU,JAX,-3.0,43.0,-11.0,JAX,JAX2015-10-18
1364,2015-10-18,2015,6,KC,10.0,16.0,MIN,MIN,-3.5,43.0,-6.0,MIN,KC2015-10-18
1361,2015-10-18,2015,6,LAC,20.0,27.0,GB,GB,-10.5,50.5,-7.0,GB,LAC2015-10-18
1369,2015-10-18,2015,6,MIA,38.0,10.0,TEN,TEN,-2.5,43.5,28.0,TEN,MIA2015-10-18
1364,2015-10-18,2015,6,MIN,16.0,10.0,KC,MIN,-3.5,43.0,6.0,MIN,MIN2015-10-18
1362,2015-10-18,2015,6,NE,34.0,27.0,IND,NE,-9.0,54.0,7.0,IND,NE2015-10-18
1365,2015-10-18,2015,6,NYJ,34.0,20.0,WAS,NYJ,-7.5,40.0,14.0,NYJ,NYJ2015-10-18
1366,2015-10-18,2015,6,PIT,25.0,13.0,ARI,ARI,-5.5,45.0,12.0,PIT,PIT2015-10-18
1368,2015-10-18,2015,6,SEA,23.0,27.0,CAR,SEA,-7.0,41.0,-4.0,SEA,SEA2015-10-18
1367,2015-10-18,2015,6,SF,25.0,20.0,BAL,BAL,-2.5,43.5,5.0,SF,SF2015-10-18
1369,2015-10-18,2015,6,TEN,10.0,38.0,MIA,TEN,-2.5,43.5,-28.0,TEN,TEN2015-10-18
1365,2015-10-18,2015,6,WAS,20.0,34.0,NYJ,NYJ,-7.5,40.0,-14.0,NYJ,WAS2015-10-18
1370,2015-10-19,2015,6,NYG,7.0,27.0,PHI,PHI,-3.5,50.5,-20.0,PHI,NYG2015-10-19
1370,2015-10-19,2015,6,PHI,27.0,7.0,NYG,PHI,-3.5,50.5,20.0,PHI,PHI2015-10-19
1371,2015-10-22,2015,7,SEA,20.0,3.0,SF,SEA,-6.5,42.0,17.0,SF,SEA2015-10-22
1371,2015-10-22,2015,7,SF,3.0,20.0,SEA,SEA,-6.5,42.0,-17.0,SF,SF2015-10-22
1382,2015-10-25,2015,7,ATL,10.0,7.0,TEN,ATL,-6.0,45.5,3.0,TEN,ATL2015-10-25
1375,2015-10-25,2015,7,BUF,31.0,34.0,JAX,BUF,-3.5,41.5,-3.0,JAX,BUF2015-10-25
1372,2015-10-25,2015,7,CAR,27.0,16.0,PHI,CAR,-2.5,46.0,11.0,CAR,CAR2015-10-25
1381,2015-10-25,2015,7,CLE,6.0,24.0,LAR,LAR,-6.0,44.0,-18.0,LAR,CLE2015-10-25
1379,2015-10-25,2015,7,DAL,20.0,27.0,NYG,NYG,-3.0,44.5,-7.0,NYG,DAL2015-10-25
1373,2015-10-25,2015,7,DET,19.0,28.0,MIN,DET,-1.0,45.0,-9.0,DET,DET2015-10-25
1377,2015-10-25,2015,7,HOU,26.0,44.0,MIA,MIA,-4.5,45.5,-18.0,MIA,HOU2015-10-25
1374,2015-10-25,2015,7,IND,21.0,27.0,NO,IND,-5.0,53.0,-6.0,IND,IND2015-10-25
1375,2015-10-25,2015,7,JAX,34.0,31.0,BUF,BUF,-3.5,41.5,3.0,JAX,JAX2015-10-25
1376,2015-10-25,2015,7,KC,23.0,13.0,PIT,KC,-3.5,41.5,10.0,KC,KC2015-10-25
1380,2015-10-25,2015,7,LAC,29.0,37.0,OAK,LAC,-3.5,48.5,-8.0,LAC,LAC2015-10-25
1381,2015-10-25,2015,7,LAR,24.0,6.0,CLE,LAR,-6.0,44.0,18.0,LAR,LAR2015-10-25
1377,2015-10-25,2015,7,MIA,44.0,26.0,HOU,MIA,-4.5,45.5,18.0,MIA,MIA2015-10-25
1373,2015-10-25,2015,7,MIN,28.0,19.0,DET,DET,-1.0,45.0,9.0,DET,MIN2015-10-25
1378,2015-10-25,2015,7,NE,30.0,23.0,NYJ,NE,-7.0,47.5,7.0,NE,NE2015-10-25
1374,2015-10-25,2015,7,NO,27.0,21.0,IND,IND,-5.0,53.0,6.0,IND,NO2015-10-25
1379,2015-10-25,2015,7,NYG,27.0,20.0,DAL,NYG,-3.0,44.5,7.0,NYG,NYG2015-10-25
1378,2015-10-25,2015,7,NYJ,23.0,30.0,NE,NE,-7.0,47.5,-7.0,NE,NYJ2015-10-25
1380,2015-10-25,2015,7,OAK,37.0,29.0,LAC,LAC,-3.5,48.5,8.0,LAC,OAK2015-10-25
1372,2015-10-25,2015,7,PHI,16.0,27.0,CAR,CAR,-2.5,46.0,-11.0,CAR,PHI2015-10-25
1376,2015-10-25,2015,7,PIT,13.0,23.0,KC,KC,-3.5,41.5,-10.0,KC,PIT2015-10-25
1383,2015-10-25,2015,7,TB,30.0,31.0,WAS,WAS,-3.0,41.5,-1.0,WAS,TB2015-10-25
1382,2015-10-25,2015,7,TEN,7.0,10.0,ATL,ATL,-6.0,45.5,-3.0,TEN,TEN2015-10-25
1383,2015-10-25,2015,7,WAS,31.0,30.0,TB,WAS,-3.0,41.5,1.0,WAS,WAS2015-10-25
1384,2015-10-26,2015,7,ARI,26.0,18.0,BAL,ARI,-10.0,49.5,8.0,ARI,ARI2015-10-26
1384,2015-10-26,2015,7,BAL,18.0,26.0,ARI,ARI,-10.0,49.5,-8.0,ARI,BAL2015-10-26
1385,2015-10-29,2015,8,MIA,7.0,36.0,NE,NE,-8.0,51.5,-29.0,NE,MIA2015-10-29
1385,2015-10-29,2015,8,NE,36.0,7.0,MIA,NE,-8.0,51.5,29.0,NE,NE2015-10-29
1389,2015-11-01,2015,8,ARI,34.0,20.0,CLE,ARI,-7.0,46.0,14.0,CLE,ARI2015-11-01
1386,2015-11-01,2015,8,ATL,20.0,23.0,TB,ATL,-8.0,47.5,-3.0,ATL,ATL2015-11-01
1387,2015-11-01,2015,8,BAL,29.0,26.0,LAC,BAL,-4.5,50.5,3.0,BAL,BAL2015-11-01
1388,2015-11-01,2015,8,CHI,20.0,23.0,MIN,MIN,-1.5,44.0,-3.0,CHI,CHI2015-11-01
1396,2015-11-01,2015,8,CIN,16.0,10.0,PIT,PICK,0.0,49.5,6.0,PIT,CIN2015-11-01
1389,2015-11-01,2015,8,CLE,20.0,34.0,ARI,ARI,-7.0,46.0,-14.0,CLE,CLE2015-11-01
1390,2015-11-01,2015,8,DAL,12.0,13.0,SEA,SEA,-5.0,41.5,-1.0,DAL,DAL2015-11-01
1391,2015-11-01,2015,8,DEN,29.0,10.0,GB,GB,-2.5,45.5,19.0,DEN,DEN2015-11-01
1393,2015-11-01,2015,8,DET,10.0,45.0,KC,DET,-3.0,45.0,-35.0,KC,DET2015-11-01
1391,2015-11-01,2015,8,GB,10.0,29.0,DEN,GB,-2.5,45.5,-19.0,DEN,GB2015-11-01
1392,2015-11-01,2015,8,HOU,20.0,6.0,TEN,HOU,-3.5,43.0,14.0,HOU,HOU2015-11-01
1393,2015-11-01,2015,8,KC,45.0,10.0,DET,DET,-3.0,45.0,35.0,KC,KC2015-11-01
1387,2015-11-01,2015,8,LAC,26.0,29.0,BAL,BAL,-4.5,50.5,-3.0,BAL,LAC2015-11-01
1397,2015-11-01,2015,8,LAR,27.0,6.0,SF,LAR,-8.0,41.0,21.0,LAR,LAR2015-11-01
1388,2015-11-01,2015,8,MIN,23.0,20.0,CHI,MIN,-1.5,44.0,3.0,CHI,MIN2015-11-01
1394,2015-11-01,2015,8,NO,52.0,49.0,NYG,NO,-3.0,52.0,3.0,NO,NO2015-11-01
1394,2015-11-01,2015,8,NYG,49.0,52.0,NO,NO,-3.0,52.0,-3.0,NO,NYG2015-11-01
1395,2015-11-01,2015,8,NYJ,20.0,34.0,OAK,NYJ,-3.0,44.0,-14.0,OAK,NYJ2015-11-01
1395,2015-11-01,2015,8,OAK,34.0,20.0,NYJ,NYJ,-3.0,44.0,14.0,OAK,OAK2015-11-01
1396,2015-11-01,2015,8,PIT,10.0,16.0,CIN,PICK,0.0,49.5,-6.0,PIT,PIT2015-11-01
1390,2015-11-01,2015,8,SEA,13.0,12.0,DAL,SEA,-5.0,41.5,1.0,DAL,SEA2015-11-01
1397,2015-11-01,2015,8,SF,6.0,27.0,LAR,LAR,-8.0,41.0,-21.0,LAR,SF2015-11-01
1386,2015-11-01,2015,8,TB,23.0,20.0,ATL,ATL,-8.0,47.5,3.0,ATL,TB2015-11-01
1392,2015-11-01,2015,8,TEN,6.0,20.0,HOU,HOU,-3.5,43.0,-14.0,HOU,TEN2015-11-01
1398,2015-11-02,2015,8,CAR,29.0,26.0,IND,CAR,-5.5,45.5,3.0,CAR,CAR2015-11-02
1398,2015-11-02,2015,8,IND,26.0,29.0,CAR,CAR,-5.5,45.5,-3.0,CAR,IND2015-11-02
1399,2015-11-05,2015,9,CIN,31.0,10.0,CLE,CIN,-13.0,46.0,21.0,CIN,CIN2015-11-05
1399,2015-11-05,2015,9,CLE,10.0,31.0,CIN,CIN,-13.0,46.0,-21.0,CIN,CLE2015-11-05
1409,2015-11-08,2015,9,ATL,16.0,17.0,SF,ATL,-8.5,43.5,-1.0,SF,ATL2015-11-08
1400,2015-11-08,2015,9,BUF,33.0,17.0,MIA,BUF,-4.0,44.0,16.0,BUF,BUF2015-11-08
1401,2015-11-08,2015,9,CAR,37.0,29.0,GB,GB,-2.5,46.0,8.0,CAR,CAR2015-11-08
1402,2015-11-08,2015,9,DAL,27.0,33.0,PHI,PHI,-3.0,44.0,-6.0,DAL,DAL2015-11-08
1403,2015-11-08,2015,9,DEN,24.0,27.0,IND,DEN,-3.5,45.5,-3.0,IND,DEN2015-11-08
1401,2015-11-08,2015,9,GB,29.0,37.0,CAR,GB,-2.5,46.0,-8.0,CAR,GB2015-11-08
1403,2015-11-08,2015,9,IND,27.0,24.0,DEN,DEN,-3.5,45.5,3.0,IND,IND2015-11-08
1407,2015-11-08,2015,9,JAX,23.0,28.0,NYJ,NYJ,-8.0,42.5,-5.0,NYJ,JAX2015-11-08
1404,2015-11-08,2015,9,LAR,18.0,21.0,MIN,MIN,-1.0,40.0,-3.0,MIN,LAR2015-11-08
1400,2015-11-08,2015,9,MIA,17.0,33.0,BUF,BUF,-4.0,44.0,-16.0,BUF,MIA2015-11-08
1404,2015-11-08,2015,9,MIN,21.0,18.0,LAR,MIN,-1.0,40.0,3.0,MIN,MIN2015-11-08
1405,2015-11-08,2015,9,NE,27.0,10.0,WAS,NE,-13.5,51.5,17.0,NE,NE2015-11-08
1406,2015-11-08,2015,9,NO,28.0,34.0,TEN,NO,-6.5,50.0,-6.0,NO,NO2015-11-08
1410,2015-11-08,2015,9,NYG,32.0,18.0,TB,NYG,-2.0,49.0,14.0,TB,NYG2015-11-08
1407,2015-11-08,2015,9,NYJ,28.0,23.0,JAX,NYJ,-8.0,42.5,5.0,NYJ,NYJ2015-11-08
1408,2015-11-08,2015,9,OAK,35.0,38.0,PIT,PIT,-6.0,48.0,-3.0,PIT,OAK2015-11-08
1402,2015-11-08,2015,9,PHI,33.0,27.0,DAL,PHI,-3.0,44.0,6.0,DAL,PHI2015-11-08
1408,2015-11-08,2015,9,PIT,38.0,35.0,OAK,PIT,-6.0,48.0,3.0,PIT,PIT2015-11-08
1409,2015-11-08,2015,9,SF,17.0,16.0,ATL,ATL,-8.5,43.5,1.0,SF,SF2015-11-08
1410,2015-11-08,2015,9,TB,18.0,32.0,NYG,NYG,-2.0,49.0,-14.0,TB,TB2015-11-08
1406,2015-11-08,2015,9,TEN,34.0,28.0,NO,NO,-6.5,50.0,6.0,NO,TEN2015-11-08
1405,2015-11-08,2015,9,WAS,10.0,27.0,NE,NE,-13.5,51.5,-17.0,NE,WAS2015-11-08
1411,2015-11-09,2015,9,CHI,22.0,19.0,LAC,LAC,-3.5,49.5,3.0,LAC,CHI2015-11-09
1411,2015-11-09,2015,9,LAC,19.0,22.0,CHI,LAC,-3.5,49.5,-3.0,LAC,LAC2015-11-09
1412,2015-11-12,2015,10,BUF,22.0,17.0,NYJ,NYJ,-2.5,42.0,5.0,NYJ,BUF2015-11-12
1412,2015-11-12,2015,10,NYJ,17.0,22.0,BUF,NYJ,-2.5,42.0,-5.0,NYJ,NYJ2015-11-12
1420,2015-11-15,2015,10,ARI,39.0,32.0,SEA,SEA,-3.0,43.5,7.0,SEA,ARI2015-11-15
1413,2015-11-15,2015,10,BAL,20.0,22.0,JAX,BAL,-5.0,47.0,-2.0,BAL,BAL2015-11-15
1423,2015-11-15,2015,10,CAR,27.0,10.0,TEN,CAR,-3.5,43.0,17.0,TEN,CAR2015-11-15
1421,2015-11-15,2015,10,CHI,37.0,13.0,LAR,LAR,-7.0,42.5,24.0,LAR,CHI2015-11-15
1419,2015-11-15,2015,10,CLE,9.0,30.0,PIT,PIT,-7.0,43.0,-21.0,PIT,CLE2015-11-15
1422,2015-11-15,2015,10,DAL,6.0,10.0,TB,DAL,-1.0,43.5,-4.0,TB,DAL2015-11-15
1414,2015-11-15,2015,10,DEN,13.0,29.0,KC,DEN,-3.5,42.0,-16.0,DEN,DEN2015-11-15
1415,2015-11-15,2015,10,DET,18.0,16.0,GB,GB,-10.5,50.0,2.0,GB,DET2015-11-15
1415,2015-11-15,2015,10,GB,16.0,18.0,DET,GB,-10.5,50.0,-2.0,GB,GB2015-11-15
1413,2015-11-15,2015,10,JAX,22.0,20.0,BAL,BAL,-5.0,47.0,2.0,BAL,JAX2015-11-15
1414,2015-11-15,2015,10,KC,29.0,13.0,DEN,DEN,-3.5,42.0,16.0,DEN,KC2015-11-15
1421,2015-11-15,2015,10,LAR,13.0,37.0,CHI,LAR,-7.0,42.5,-24.0,LAR,LAR2015-11-15
1418,2015-11-15,2015,10,MIA,20.0,19.0,PHI,PHI,-6.0,49.5,1.0,PHI,MIA2015-11-15
1417,2015-11-15,2015,10,MIN,30.0,14.0,OAK,LVR,-3.0,44.0,16.0,OAK,MIN2015-11-15
1416,2015-11-15,2015,10,NE,27.0,26.0,NYG,NE,-7.0,52.5,1.0,NYG,NE2015-11-15
1424,2015-11-15,2015,10,NO,14.0,47.0,WAS,NO,-1.0,52.0,-33.0,WAS,NO2015-11-15
1416,2015-11-15,2015,10,NYG,26.0,27.0,NE,NE,-7.0,52.5,-1.0,NYG,NYG2015-11-15
1417,2015-11-15,2015,10,OAK,14.0,30.0,MIN,LVR,-3.0,44.0,-16.0,OAK,OAK2015-11-15
1418,2015-11-15,2015,10,PHI,19.0,20.0,MIA,PHI,-6.0,49.5,-1.0,PHI,PHI2015-11-15
